date,count_Argentina,ratio_Argentina,total_count_Argentina,count_Bolivia,ratio_Bolivia,total_count_Bolivia,count_Guatemala,ratio_Guatemala,total_count_Guatemala,count_Dominica,ratio_Dominica,total_count_Dominica,count_Jamaica,ratio_Jamaica,total_count_Jamaica,count_Nicaragua,ratio_Nicaragua,total_count_Nicaragua,count_Uruguay,ratio_Uruguay,total_count_Uruguay,count_Saint Lucia,ratio_Saint Lucia,total_count_Saint Lucia,count_Peru,ratio_Peru,total_count_Peru,count_Saint Vincent and the Grenadines,ratio_Saint Vincent and the Grenadines,total_count_Saint Vincent and the Grenadines,count_Cuba,ratio_Cuba,total_count_Cuba,count_Dominican Republic,ratio_Dominican Republic,total_count_Dominican Republic,count_Brazil,ratio_Brazil,total_count_Brazil,count_Panama,ratio_Panama,total_count_Panama,count_Costa Rica,ratio_Costa Rica,total_count_Costa Rica,count_Bahamas,ratio_Bahamas,total_count_Bahamas,count_Ecuador,ratio_Ecuador,total_count_Ecuador,count_El Salvador,ratio_El Salvador,total_count_El Salvador,count_Chile,ratio_Chile,total_count_Chile,count_Haiti,ratio_Haiti,total_count_Haiti,count_Belize,ratio_Belize,total_count_Belize,count_Grenada,ratio_Grenada,total_count_Grenada,count_Antigua and Barbuda,ratio_Antigua and Barbuda,total_count_Antigua and Barbuda,count_Colombia,ratio_Colombia,total_count_Colombia,count_Barbados,ratio_Barbados,total_count_Barbados,count_Suriname,ratio_Suriname,total_count_Suriname,count_Venezuela,ratio_Venezuela,total_count_Venezuela,count_Trinidad and Tobago,ratio_Trinidad and Tobago,total_count_Trinidad and Tobago,count_Mexico,ratio_Mexico,total_count_Mexico,count_Guyana,ratio_Guyana,total_count_Guyana,count_Honduras,ratio_Honduras,total_count_Honduras,count_Paraguay,ratio_Paraguay,total_count_Paraguay
2020-01-11,0,0.0,3708,0,0.0,250,0,0.0,99,0,0.0,14,0,0.0,85,0,0.0,73,0,0.0,216,0,0.0,20,0,0.0,475,0,0.0,11,0,0.0,325,0,0.0,502,0,0.0,939,0,0.0,225,0,0.0,98,0,0.0,23,0,0.0,181,1,0.006329113924050633,158,1,0.001838235294117647,544,0,0.0,42,0,0.0,14,0,0.0,7,0,0,12,0,0.0,1006,0,0.0,27,0,0.0,24,0,0.0,764,0,0.0,14,2,0.0004420866489832007,4524,0,0.0,76,0,0.0,143,0,0.0,44
2020-01-12,0,0.0,3765,0,0.0,211,0,0.0,98,0,0.0,15,0,0.0,100,0,0.0,74,0,0.0,181,0,0.0,7,0,0.0,395,0,0.0,21,0,0.0,240,0,0.0,357,0,0.0,832,0,0.0,207,0,0.0,77,0,0.0,42,0,0.0,187,0,0.0,157,0,0.0,633,0,0.0,41,0,0.0,16,0,0.0,12,0,0,6,0,0.0,975,0,0.0,30,0,0.0,27,0,0.0,622,0,0.0,26,2,0.00043706293706293706,4576,0,0.0,62,0,0.0,162,0,0.0,36
2020-01-13,1,0.00013640703860319192,7331,0,0.0,325,0,0.0,196,0,0.0,23,0,0.0,115,0,0.0,114,0,0.0,337,0,0.0,21,0,0.0,571,0,0.0,18,0,0.0,449,0,0.0,797,0,0.0,1697,0,0.0,313,0,0.0,138,0,0.0,61,0,0.0,371,0,0.0,261,0,0.0,1386,0,0.0,47,0,0.0,30,0,0.0,19,0,0,16,0,0.0,1559,0,0.0,42,0,0.0,34,0,0.0,1060,0,0.0,26,1,0.00013464386697185942,7427,0,0.0,64,1,0.0049261083743842365,203,0,0.0,73
2020-01-14,1,0.00013085579691180318,7642,0,0.0,319,0,0.0,214,0,0.0,20,0,0.0,109,0,0.0,130,0,0.0,315,0,0.0,46,0,0.0,703,0,0.0,31,0,0.0,451,1,0.0011682242990654205,856,0,0.0,1802,0,0.0,345,0,0.0,174,0,0.0,59,0,0.0,377,0,0.0,225,0,0.0,1365,0,0.0,48,0,0.0,30,0,0.0,13,0,0,9,0,0.0,1596,0,0.0,43,0,0.0,28,0,0.0,1053,0,0.0,40,1,0.00011809163911195088,8468,0,0.0,91,0,0.0,233,0,0.0,90
2020-01-15,1,0.0001359064963305246,7358,0,0.0,316,0,0.0,189,0,0.0,20,0,0.0,136,0,0.0,113,0,0.0,356,0,0.0,21,0,0.0,686,0,0.0,18,0,0.0,452,0,0.0,893,15,0.007668711656441718,1956,0,0.0,334,0,0.0,206,0,0.0,42,0,0.0,415,1,0.0036231884057971015,276,2,0.001402524544179523,1426,0,0.0,41,0,0.0,31,0,0.0,16,0,0,13,9,0.005398920215956809,1667,0,0.0,25,0,0.0,24,2,0.0017699115044247787,1130,0,0.0,31,8,0.0009672349171805102,8271,0,0.0,89,0,0.0,234,0,0.0,73
2020-01-16,2,0.00026627612834509385,7511,0,0.0,320,0,0.0,206,0,0.0,24,0,0.0,116,0,0.0,122,1,0.002785515320334262,359,0,0.0,22,0,0.0,649,0,0.0,24,1,0.0021598272138228943,463,0,0.0,774,2,0.0010660980810234541,1876,0,0.0,341,0,0.0,183,0,0.0,61,0,0.0,420,0,0.0,259,0,0.0,1354,0,0.0,59,0,0.0,39,0,0.0,19,0,0,10,0,0.0,1725,0,0.0,59,0,0.0,25,0,0.0,1006,0,0.0,30,0,0.0,8006,0,0.0,81,0,0.0,198,0,0.0,80
2020-01-17,2,0.0002922267679719462,6844,0,0.0,349,0,0.0,214,0,0.0,21,0,0.0,120,0,0.0,143,0,0.0,321,0,0.0,30,0,0.0,567,0,0.0,30,1,0.0024271844660194173,412,0,0.0,669,0,0.0,1829,0,0.0,307,0,0.0,174,0,0.0,52,0,0.0,363,0,0.0,206,0,0.0,1342,0,0.0,45,0,0.0,25,0,0.0,14,0,0,7,0,0.0,1426,0,0.0,34,0,0.0,18,1,0.0010672358591248667,937,0,0.0,31,3,0.0004166666666666667,7200,0,0.0,68,0,0.0,213,0,0.0,84
2020-01-18,2,0.0005185377236193933,3857,1,0.0038314176245210726,261,0,0.0,134,0,0.0,6,0,0.0,86,0,0.0,73,0,0.0,176,0,0.0,25,0,0.0,477,0,0.0,9,0,0.0,323,0,0.0,332,0,0.0,1069,0,0.0,224,0,0.0,125,0,0.0,16,0,0.0,202,0,0.0,157,0,0.0,729,0,0.0,34,0,0.0,9,0,0.0,6,0,0,6,0,0.0,1006,0,0.0,35,0,0.0,26,1,0.0015432098765432098,648,0,0.0,20,0,0.0,4483,0,0.0,73,0,0.0,164,1,0.02040816326530612,49
2020-01-19,0,0.0,3951,0,0.0,212,0,0.0,105,0,0.0,19,0,0.0,91,0,0.0,64,0,0.0,218,0,0.0,7,0,0.0,348,0,0.0,16,0,0.0,174,0,0.0,326,0,0.0,880,0,0.0,250,0,0.0,103,0,0.0,56,0,0.0,188,0,0.0,135,0,0.0,788,0,0.0,29,0,0.0,5,0,0.0,5,0,0,7,0,0.0,1027,0,0.0,35,0,0.0,17,0,0.0,687,0,0.0,39,2,0.00039261876717707107,5094,0,0.0,81,0,0.0,156,0,0.0,42
2020-01-20,3,0.0004185267857142857,7168,0,0.0,302,2,0.00980392156862745,204,0,0.0,15,0,0.0,133,0,0.0,140,0,0.0,342,0,0.0,26,1,0.0015479876160990713,646,0,0.0,18,0,0.0,383,0,0.0,606,0,0.0,1732,0,0.0,340,0,0.0,153,0,0.0,56,1,0.002617801047120419,382,0,0.0,244,1,0.0007267441860465116,1376,0,0.0,47,0,0.0,27,0,0.0,26,0,0,12,1,0.0006653359946773121,1503,0,0.0,42,0,0.0,29,0,0.0,1011,0,0.0,25,10,0.001272426517368622,7859,0,0.0,84,1,0.0048543689320388345,206,0,0.0,86
2020-01-21,6,0.0007900974453515934,7594,0,0.0,283,0,0.0,184,0,0.0,11,0,0.0,110,2,0.017543859649122806,114,0,0.0,440,0,0.0,40,3,0.004329004329004329,693,0,0.0,19,1,0.0023094688221709007,433,0,0.0,562,4,0.002207505518763797,1812,0,0.0,344,0,0.0,192,0,0.0,66,1,0.0022624434389140274,442,0,0.0,262,6,0.004834810636583401,1241,0,0.0,37,0,0.0,36,0,0.0,21,0,0,15,13,0.00808457711442786,1608,0,0.0,33,0,0.0,29,2,0.0016906170752324597,1183,0,0.0,26,34,0.004051477597712107,8392,0,0.0,73,0,0.0,248,0,0.0,93
2020-01-22,10,0.001366493577480186,7318,0,0.0,260,0,0.0,201,0,0.0,17,0,0.0,158,1,0.013888888888888888,72,2,0.005698005698005698,351,0,0.0,32,11,0.01532033426183844,718,0,0.0,28,1,0.0022271714922048997,449,2,0.002512562814070352,796,7,0.003882418191902385,1803,1,0.0030211480362537764,331,0,0.0,188,0,0.0,61,2,0.004842615012106538,413,1,0.004149377593360996,241,0,0.0,1345,0,0.0,58,0,0.0,28,0,0.0,31,0,0,13,13,0.007931665649786455,1639,0,0.0,47,0,0.0,28,2,0.0017777777777777779,1125,0,0.0,39,45,0.005317891751359017,8462,0,0.0,67,1,0.0038910505836575876,257,0,0.0,95
2020-01-23,35,0.005329678696512867,6567,1,0.0036496350364963502,274,3,0.015544041450777202,193,0,0.0,21,0,0.0,100,1,0.007874015748031496,127,3,0.008086253369272238,371,0,0.0,38,5,0.007861635220125786,636,0,0.0,27,6,0.012345679012345678,486,4,0.0049079754601227,815,7,0.003468780971258672,2018,2,0.006557377049180328,305,2,0.011976047904191617,167,0,0.0,81,2,0.004524886877828055,442,2,0.006968641114982578,287,6,0.00435097897026831,1379,0,0.0,45,0,0.0,41,0,0.0,23,0,0,10,16,0.010075566750629723,1588,0,0.0,35,0,0.0,35,12,0.011363636363636364,1056,0,0.0,29,75,0.00876372984342136,8558,0,0.0,73,0,0.0,271,1,0.010526315789473684,95
2020-01-24,26,0.0035621317988765583,7299,1,0.003289473684210526,304,0,0.0,187,0,0.0,16,0,0.0,166,1,0.00847457627118644,118,1,0.0030303030303030303,330,0,0.0,22,3,0.004243281471004243,707,0,0.0,35,1,0.0024449877750611247,409,2,0.002457002457002457,814,4,0.001987083954297069,2013,0,0.0,325,1,0.005555555555555556,180,0,0.0,70,3,0.007556675062972292,397,0,0.0,228,14,0.009769713886950453,1433,0,0.0,48,0,0.0,32,0,0.0,11,0,0,9,2,0.0013386880856760374,1494,0,0.0,43,0,0.0,25,3,0.0026246719160104987,1143,0,0.0,19,32,0.004077471967380225,7848,0,0.0,76,0,0.0,246,0,0.0,74
2020-01-25,8,0.0020161290322580645,3968,1,0.003663003663003663,273,1,0.007462686567164179,134,0,0.0,20,0,0.0,81,0,0.0,58,0,0.0,198,0,0.0,29,3,0.005940594059405941,505,0,0.0,7,2,0.006134969325153374,326,0,0.0,424,2,0.0017196904557179708,1163,0,0.0,210,0,0.0,99,0,0.0,19,1,0.005128205128205128,195,0,0.0,108,1,0.0013477088948787063,742,0,0.0,36,0,0.0,7,0,0.0,12,0,0,11,4,0.0034904013961605585,1146,0,0.0,29,0,0.0,18,3,0.0037831021437578815,793,0,0.0,22,27,0.00531810124089029,5077,0,0.0,53,0,0.0,174,0,0.0,51
2020-01-26,6,0.001539645881447267,3897,0,0.0,224,0,0.0,103,0,0.0,11,0,0.0,99,0,0.0,54,0,0.0,208,0,0.0,17,1,0.002386634844868735,419,0,0.0,13,0,0.0,214,0,0.0,587,3,0.0028089887640449437,1068,0,0.0,209,0,0.0,70,0,0.0,23,0,0.0,220,2,0.01092896174863388,183,1,0.001379310344827586,725,0,0.0,30,0,0.0,7,0,0.0,16,0,0,3,4,0.003386960203217612,1181,0,0.0,27,0,0.0,16,2,0.002824858757062147,708,0,0.0,34,15,0.0027144408251900108,5526,0,0.0,65,0,0.0,247,0,0.0,36
2020-01-27,29,0.00391944857413164,7399,0,0.0,282,3,0.015873015873015872,189,0,0.0,17,0,0.0,121,0,0.0,121,0,0.0,345,0,0.0,32,5,0.008012820512820512,624,0,0.0,29,3,0.008,375,2,0.002554278416347382,783,10,0.005500550055005501,1818,0,0.0,316,0,0.0,173,0,0.0,60,2,0.005714285714285714,350,2,0.006920415224913495,289,4,0.0032976092333058533,1213,0,0.0,50,0,0.0,11,0,0.0,27,0,0,8,5,0.003385240352064997,1477,0,0.0,39,0,0.0,25,1,0.0008326394671107411,1201,0,0.0,7,23,0.0026963657678780776,8530,0,0.0,83,0,0.0,285,0,0.0,81
2020-01-28,28,0.0037528481436804716,7461,0,0.0,328,0,0.0,197,0,0.0,23,0,0.0,128,3,0.019736842105263157,152,2,0.006968641114982578,287,0,0.0,25,7,0.00945945945945946,740,0,0.0,36,4,0.009174311926605505,436,2,0.0022271714922048997,898,9,0.0046248715313463515,1946,1,0.0030959752321981426,323,0,0.0,207,0,0.0,54,3,0.007481296758104738,401,1,0.003484320557491289,287,3,0.0023492560689115116,1277,0,0.0,58,0,0.0,29,0,0.0,25,0,0,15,4,0.0025252525252525255,1584,0,0.0,42,0,0.0,22,5,0.0041946308724832215,1192,0,0.0,17,23,0.002543966375400951,9041,0,0.0,81,0,0.0,250,0,0.0,99
2020-01-29,17,0.0021755822882006653,7814,0,0.0,297,0,0.0,175,0,0.0,22,0,0.0,116,1,0.008620689655172414,116,0,0.0,318,0,0.0,29,2,0.002962962962962963,675,0,0.0,10,0,0.0,442,3,0.003703703703703704,810,10,0.0050200803212851405,1992,0,0.0,324,1,0.005263157894736842,190,0,0.0,68,3,0.007874015748031496,381,1,0.003875968992248062,258,5,0.003481894150417827,1436,0,0.0,45,0,0.0,33,0,0.0,16,0,0,16,2,0.0013157894736842105,1520,0,0.0,52,0,0.0,40,1,0.000877963125548727,1139,0,0.0,29,24,0.0027288231949971573,8795,0,0.0,80,1,0.0034482758620689655,290,0,0.0,88
2020-01-30,13,0.0020293474867311896,6406,0,0.0,331,2,0.011299435028248588,177,0,0.0,14,0,0.0,142,2,0.013157894736842105,152,0,0.0,352,0,0.0,36,3,0.004411764705882353,680,0,0.0,22,1,0.002127659574468085,470,2,0.0024813895781637717,806,7,0.0038910505836575876,1799,0,0.0,323,0,0.0,198,0,0.0,82,0,0.0,403,1,0.004132231404958678,242,4,0.004830917874396135,828,0,0.0,51,0,0.0,48,0,0.0,21,0,0,10,5,0.004826254826254826,1036,0,0.0,30,0,0.0,33,3,0.0027675276752767526,1084,0,0.0,25,59,0.007730607966457023,7632,0,0.0,85,0,0.0,211,0,0.0,84
2020-01-31,11,0.0018867924528301887,5830,0,0.0,264,2,0.011111111111111112,180,0,0.0,12,0,0.0,120,0,0.0,122,1,0.002849002849002849,351,0,0.0,35,7,0.011513157894736841,608,0,0.0,19,0,0.0,375,4,0.007889546351084813,507,9,0.00574345883854499,1567,2,0.005970149253731343,335,3,0.015957446808510637,188,0,0.0,76,2,0.00625,320,0,0.0,212,6,0.007978723404255319,752,0,0.0,44,0,0.0,35,0,0.0,28,0,0,10,4,0.00392156862745098,1020,0,0.0,39,0,0.0,24,3,0.0026714158504007124,1123,0,0.0,36,63,0.009638922888616891,6536,0,0.0,78,3,0.014634146341463415,205,2,0.02666666666666667,75
2020-02-01,10,0.0025529742149604288,3917,1,0.004405286343612335,227,2,0.01904761904761905,105,0,0.0,7,0,0.0,62,0,0.0,86,3,0.0136986301369863,219,0,0.0,25,3,0.006172839506172839,486,0,0.0,3,4,0.014814814814814815,270,4,0.009592326139088728,417,5,0.00463821892393321,1078,2,0.008733624454148471,229,1,0.008620689655172414,116,0,0.0,18,3,0.014150943396226415,212,3,0.017045454545454544,176,4,0.008869179600886918,451,0,0.0,27,0,0.0,6,0,0.0,12,0,0,11,6,0.007334963325183374,818,0,0.0,28,0,0.0,26,2,0.0027247956403269754,734,0,0.0,24,21,0.004433185560481318,4737,0,0.0,60,2,0.013513513513513514,148,0,0.0,47
2020-02-02,4,0.001083717149823896,3691,1,0.005235602094240838,191,0,0.0,111,0,0.0,7,0,0.0,80,0,0.0,52,1,0.005076142131979695,197,0,0.0,11,2,0.0055248618784530384,362,0,0.0,6,0,0.0,178,3,0.007594936708860759,395,6,0.0070921985815602835,846,1,0.0045045045045045045,222,0,0.0,94,0,0.0,28,0,0.0,191,3,0.018292682926829267,164,1,0.002028397565922921,493,0,0.0,33,0,0.0,12,0,0.0,9,0,0,7,1,0.0013054830287206266,766,0,0.0,22,0,0.0,21,2,0.002861230329041488,699,0,0.0,16,15,0.003416856492027335,4390,0,0.0,65,0,0.0,140,0,0.0,37
2020-02-03,16,0.002686817800167926,5955,1,0.0032258064516129032,310,2,0.013605442176870748,147,0,0.0,16,0,0.0,93,2,0.012345679012345678,162,0,0.0,371,0,0.0,23,4,0.006734006734006734,594,0,0.0,13,0,0.0,372,4,0.00684931506849315,584,5,0.0034965034965034965,1430,3,0.0084985835694051,353,0,0.0,176,0,0.0,49,3,0.009836065573770493,305,4,0.021164021164021163,189,3,0.004120879120879121,728,0,0.0,46,0,0.0,28,0,0.0,24,0,0,11,3,0.0028625954198473282,1048,0,0.0,43,0,0.0,34,0,0.0,1182,0,0.0,35,25,0.005232314776056928,4778,0,0.0,85,1,0.004901960784313725,204,1,0.018867924528301886,53
2020-02-04,14,0.0024005486968449933,5832,2,0.006097560975609756,328,1,0.006211180124223602,161,0,0.0,11,0,0.0,122,4,0.038461538461538464,104,1,0.00273224043715847,366,0,0.0,38,6,0.009584664536741214,626,0,0.0,17,3,0.007281553398058253,412,9,0.013888888888888888,648,7,0.004878048780487805,1435,4,0.012195121951219513,328,2,0.011494252873563218,174,0,0.0,52,3,0.008241758241758242,364,4,0.027210884353741496,147,6,0.007692307692307693,780,0,0.0,41,0,0.0,29,0,0.0,25,0,0,14,15,0.012155591572123177,1234,0,0.0,46,0,0.0,30,16,0.013157894736842105,1216,0,0.0,19,63,0.009252459979438977,6809,0,0.0,70,2,0.009259259259259259,216,0,0.0,62
2020-02-05,12,0.002011397921555481,5966,2,0.0060790273556231,329,1,0.006172839506172839,162,0,0.0,14,0,0.0,126,2,0.017094017094017096,117,5,0.014792899408284023,338,0,0.0,21,4,0.006711409395973154,596,0,0.0,26,3,0.007462686567164179,402,4,0.006557377049180328,610,6,0.004048582995951417,1482,4,0.011869436201780416,337,1,0.005319148936170213,188,0,0.0,64,0,0.0,399,2,0.013513513513513514,148,4,0.00336417157275021,1189,0,0.0,54,0,0.0,30,0,0.0,24,0,0,9,9,0.007252215954875101,1241,0,0.0,46,0,0.0,39,5,0.004524886877828055,1105,0,0.0,28,47,0.007022262064843867,6693,0,0.0,74,0,0.0,257,2,0.023255813953488372,86
2020-02-06,10,0.0017015484090522376,5877,1,0.003676470588235294,272,2,0.012269938650306749,163,0,0.0,16,0,0.0,104,1,0.007352941176470588,136,0,0.0,366,0,0.0,26,3,0.005119453924914676,586,0,0.0,17,3,0.006711409395973154,447,7,0.01078582434514638,649,5,0.003427004797806717,1459,1,0.0029069767441860465,344,0,0.0,176,0,0.0,58,0,0.0,418,0,0.0,185,3,0.0024834437086092716,1208,0,0.0,48,0,0.0,47,0,0.0,33,0,0,6,4,0.0030257186081694403,1322,0,0.0,27,0,0.0,40,2,0.0017730496453900709,1128,0,0.0,31,32,0.004666083406240887,6858,0,0.0,81,1,0.0045045045045045045,222,0,0.0,86
2020-02-07,4,0.0006678911337451996,5989,0,0.0,302,0,0.0,165,0,0.0,26,0,0.0,141,0,0.0,111,1,0.0027100271002710027,369,0,0.0,30,2,0.003129890453834116,639,0,0.0,16,1,0.0026109660574412533,383,4,0.005502063273727648,727,4,0.002326934264107039,1719,0,0.0,330,0,0.0,173,0,0.0,64,0,0.0,409,0,0.0,167,1,0.0008710801393728223,1148,0,0.0,46,0,0.0,33,0,0.0,18,0,0,9,6,0.004796163069544364,1251,0,0.0,41,0,0.0,32,7,0.005756578947368421,1216,0,0.0,15,30,0.004314684308931396,6953,0,0.0,66,0,0.0,239,0,0.0,66
2020-02-08,3,0.0007458975634012929,4022,0,0.0,163,1,0.008064516129032258,124,0,0.0,11,0,0.0,58,0,0.0,64,0,0.0,191,0,0.0,38,0,0.0,426,0,0.0,3,0,0.0,289,6,0.016172506738544475,371,6,0.005376344086021506,1116,0,0.0,207,0,0.0,112,0,0.0,28,0,0.0,214,0,0.0,108,0,0.0,572,0,0.0,28,0,0.0,11,0,0.0,8,0,0,11,6,0.005212858384013901,1151,0,0.0,36,0,0.0,25,1,0.0013869625520110957,721,0,0.0,19,8,0.0015704750687082843,5094,0,0.0,69,0,0.0,156,0,0.0,43
