date,count_Argentina,ratio_Argentina,total_count_Argentina,count_Bolivia,ratio_Bolivia,total_count_Bolivia,count_Guatemala,ratio_Guatemala,total_count_Guatemala,count_Dominica,ratio_Dominica,total_count_Dominica,count_Jamaica,ratio_Jamaica,total_count_Jamaica,count_Nicaragua,ratio_Nicaragua,total_count_Nicaragua,count_Uruguay,ratio_Uruguay,total_count_Uruguay,count_Saint Lucia,ratio_Saint Lucia,total_count_Saint Lucia,count_Peru,ratio_Peru,total_count_Peru,count_Saint Vincent and the Grenadines,ratio_Saint Vincent and the Grenadines,total_count_Saint Vincent and the Grenadines,count_Cuba,ratio_Cuba,total_count_Cuba,count_Dominican Republic,ratio_Dominican Republic,total_count_Dominican Republic,count_Brazil,ratio_Brazil,total_count_Brazil,count_Panama,ratio_Panama,total_count_Panama,count_Costa Rica,ratio_Costa Rica,total_count_Costa Rica,count_Bahamas,ratio_Bahamas,total_count_Bahamas,count_Ecuador,ratio_Ecuador,total_count_Ecuador,count_El Salvador,ratio_El Salvador,total_count_El Salvador,count_Chile,ratio_Chile,total_count_Chile,count_Haiti,ratio_Haiti,total_count_Haiti,count_Belize,ratio_Belize,total_count_Belize,count_Grenada,ratio_Grenada,total_count_Grenada,count_Antigua and Barbuda,ratio_Antigua and Barbuda,total_count_Antigua and Barbuda,count_Colombia,ratio_Colombia,total_count_Colombia,count_Barbados,ratio_Barbados,total_count_Barbados,count_Suriname,ratio_Suriname,total_count_Suriname,count_Venezuela,ratio_Venezuela,total_count_Venezuela,count_Trinidad and Tobago,ratio_Trinidad and Tobago,total_count_Trinidad and Tobago,count_Mexico,ratio_Mexico,total_count_Mexico,count_Guyana,ratio_Guyana,total_count_Guyana,count_Honduras,ratio_Honduras,total_count_Honduras,count_Paraguay,ratio_Paraguay,total_count_Paraguay
2020-01-11,24,0.006472491909385114,3708,0,0.0,250,1,0.010101010101010102,99,0,0,14,0,0,85,0,0.0,73,0,0.0,216,0,0,20,0,0.0,475,0,0,11,0,0.0,325,0,0.0,502,0,0.0,939,0,0.0,225,0,0.0,98,0,0,23,0,0.0,181,0,0.0,158,0,0.0,544,0,0.0,42,0,0,14,0,0,7,0,0,12,0,0.0,1006,0,0,27,0,0,24,2,0.002617801047120419,764,0,0.0,14,10,0.0022104332449160036,4524,0,0,76,0,0.0,143,0,0.0,44
2020-01-12,9,0.002390438247011952,3765,0,0.0,211,0,0.0,98,0,0,15,0,0,100,0,0.0,74,0,0.0,181,0,0,7,1,0.002531645569620253,395,0,0,21,0,0.0,240,0,0.0,357,0,0.0,832,0,0.0,207,0,0.0,77,0,0,42,1,0.0053475935828877,187,0,0.0,157,1,0.001579778830963665,633,0,0.0,41,0,0,16,0,0,12,0,0,6,1,0.0010256410256410256,975,0,0,30,0,0,27,1,0.001607717041800643,622,0,0.0,26,4,0.0008741258741258741,4576,0,0,62,0,0.0,162,1,0.027777777777777776,36
2020-01-13,27,0.003682990042286182,7331,0,0.0,325,0,0.0,196,0,0,23,0,0,115,0,0.0,114,1,0.002967359050445104,337,0,0,21,0,0.0,571,0,0,18,2,0.004454342984409799,449,3,0.0037641154328732747,797,0,0.0,1697,0,0.0,313,0,0.0,138,0,0,61,1,0.0026954177897574125,371,0,0.0,261,1,0.0007215007215007215,1386,0,0.0,47,0,0,30,0,0,19,0,0,16,0,0.0,1559,0,0,42,0,0,34,2,0.0018867924528301887,1060,0,0.0,26,9,0.001211794802746735,7427,0,0,64,0,0.0,203,0,0.0,73
2020-01-14,42,0.005495943470295734,7642,2,0.006269592476489028,319,1,0.004672897196261682,214,0,0,20,0,0,109,0,0.0,130,1,0.0031746031746031746,315,0,0,46,0,0.0,703,0,0,31,1,0.0022172949002217295,451,2,0.002336448598130841,856,0,0.0,1802,0,0.0,345,0,0.0,174,0,0,59,0,0.0,377,0,0.0,225,2,0.0014652014652014652,1365,0,0.0,48,0,0,30,0,0,13,0,0,9,2,0.0012531328320802004,1596,0,0,43,0,0,28,3,0.002849002849002849,1053,0,0.0,40,5,0.0005904581955597543,8468,0,0,91,0,0.0,233,0,0.0,90
2020-01-15,42,0.0057080728458820335,7358,0,0.0,316,0,0.0,189,0,0,20,0,0,136,0,0.0,113,0,0.0,356,0,0,21,1,0.0014577259475218659,686,0,0,18,2,0.004424778761061947,452,1,0.0011198208286674132,893,0,0.0,1956,0,0.0,334,0,0.0,206,0,0,42,0,0.0,415,0,0.0,276,3,0.0021037868162692847,1426,0,0.0,41,0,0,31,0,0,16,0,0,13,7,0.004199160167966407,1667,0,0,25,0,0,24,5,0.004424778761061947,1130,0,0.0,31,16,0.0019344698343610205,8271,0,0,89,0,0.0,234,0,0.0,73
2020-01-16,22,0.0029290374117960324,7511,0,0.0,320,0,0.0,206,0,0,24,0,0,116,0,0.0,122,0,0.0,359,0,0,22,1,0.0015408320493066256,649,0,0,24,1,0.0021598272138228943,463,1,0.0012919896640826874,774,0,0.0,1876,0,0.0,341,0,0.0,183,0,0,61,0,0.0,420,0,0.0,259,1,0.0007385524372230429,1354,0,0.0,59,0,0,39,0,0,19,0,0,10,1,0.0005797101449275362,1725,0,0,59,0,0,25,1,0.0009940357852882703,1006,0,0.0,30,22,0.0027479390457157134,8006,0,0,81,0,0.0,198,0,0.0,80
2020-01-17,46,0.0067212156633547635,6844,1,0.0028653295128939827,349,0,0.0,214,0,0,21,0,0,120,0,0.0,143,0,0.0,321,0,0,30,0,0.0,567,0,0,30,0,0.0,412,2,0.0029895366218236174,669,0,0.0,1829,3,0.009771986970684038,307,2,0.011494252873563218,174,0,0,52,0,0.0,363,1,0.0048543689320388345,206,4,0.0029806259314456036,1342,0,0.0,45,0,0,25,0,0,14,0,0,7,6,0.004207573632538569,1426,0,0,34,0,0,18,3,0.0032017075773745998,937,0,0.0,31,7,0.0009722222222222222,7200,0,0,68,0,0.0,213,0,0.0,84
2020-01-18,6,0.00155561317085818,3857,2,0.007662835249042145,261,0,0.0,134,0,0,6,0,0,86,0,0.0,73,1,0.005681818181818182,176,0,0,25,0,0.0,477,0,0,9,0,0.0,323,0,0.0,332,0,0.0,1069,0,0.0,224,0,0.0,125,0,0,16,0,0.0,202,0,0.0,157,0,0.0,729,0,0.0,34,0,0,9,0,0,6,0,0,6,1,0.0009940357852882703,1006,0,0,35,0,0,26,0,0.0,648,0,0.0,20,3,0.0006691947356680794,4483,0,0,73,0,0.0,164,1,0.02040816326530612,49
2020-01-19,7,0.001771703366236396,3951,3,0.014150943396226415,212,0,0.0,105,0,0,19,0,0,91,0,0.0,64,2,0.009174311926605505,218,0,0,7,0,0.0,348,0,0,16,0,0.0,174,2,0.006134969325153374,326,0,0.0,880,2,0.008,250,0,0.0,103,0,0,56,0,0.0,188,2,0.014814814814814815,135,0,0.0,788,0,0.0,29,0,0,5,0,0,5,0,0,7,0,0.0,1027,0,0,35,0,0,17,2,0.002911208151382824,687,0,0.0,39,4,0.0007852375343541421,5094,0,0,81,1,0.00641025641025641,156,0,0.0,42
2020-01-20,9,0.0012555803571428572,7168,2,0.006622516556291391,302,2,0.00980392156862745,204,0,0,15,0,0,133,0,0.0,140,0,0.0,342,0,0,26,0,0.0,646,0,0,18,2,0.005221932114882507,383,2,0.0033003300330033004,606,0,0.0,1732,2,0.0058823529411764705,340,0,0.0,153,0,0,56,1,0.002617801047120419,382,0,0.0,244,1,0.0007267441860465116,1376,0,0.0,47,0,0,27,0,0,26,0,0,12,4,0.0026613439787092482,1503,0,0,42,0,0,29,2,0.0019782393669634025,1011,0,0.0,25,10,0.001272426517368622,7859,0,0,84,0,0.0,206,0,0.0,86
2020-01-21,33,0.004345535949433764,7594,0,0.0,283,2,0.010869565217391304,184,0,0,11,0,0,110,3,0.02631578947368421,114,1,0.0022727272727272726,440,0,0,40,3,0.004329004329004329,693,0,0,19,0,0.0,433,1,0.0017793594306049821,562,0,0.0,1812,0,0.0,344,1,0.005208333333333333,192,0,0,66,1,0.0022624434389140274,442,0,0.0,262,2,0.0016116035455278,1241,0,0.0,37,0,0,36,0,0,21,0,0,15,7,0.004353233830845771,1608,0,0,33,0,0,29,8,0.006762468300929839,1183,0,0.0,26,22,0.002621544327931363,8392,0,0,73,0,0.0,248,0,0.0,93
2020-01-22,17,0.002323039081716316,7318,0,0.0,260,3,0.014925373134328358,201,0,0,17,0,0,158,0,0.0,72,3,0.008547008547008548,351,0,0,32,1,0.001392757660167131,718,0,0,28,2,0.004454342984409799,449,4,0.005025125628140704,796,0,0.0,1803,0,0.0,331,1,0.005319148936170213,188,0,0,61,1,0.002421307506053269,413,1,0.004149377593360996,241,2,0.001486988847583643,1345,0,0.0,58,0,0,28,0,0,31,0,0,13,9,0.005491153142159854,1639,0,0,47,0,0,28,8,0.0071111111111111115,1125,1,0.02564102564102564,39,25,0.002954384306310565,8462,0,0,67,3,0.011673151750972763,257,0,0.0,95
2020-01-23,35,0.005329678696512867,6567,0,0.0,274,2,0.010362694300518135,193,0,0,21,0,0,100,1,0.007874015748031496,127,0,0.0,371,0,0,38,3,0.0047169811320754715,636,0,0,27,2,0.00411522633744856,486,2,0.00245398773006135,815,0,0.0,2018,1,0.003278688524590164,305,1,0.005988023952095809,167,0,0,81,0,0.0,442,2,0.006968641114982578,287,4,0.0029006526468455403,1379,0,0.0,45,0,0,41,0,0,23,0,0,10,2,0.0012594458438287153,1588,0,0,35,0,0,35,4,0.003787878787878788,1056,0,0.0,29,42,0.004907688712315962,8558,0,0,73,0,0.0,271,1,0.010526315789473684,95
2020-01-24,31,0.004247157144814358,7299,0,0.0,304,0,0.0,187,0,0,16,0,0,166,0,0.0,118,2,0.006060606060606061,330,0,0,22,3,0.004243281471004243,707,0,0,35,3,0.007334963325183374,409,2,0.002457002457002457,814,0,0.0,2013,2,0.006153846153846154,325,0,0.0,180,0,0,70,2,0.005037783375314861,397,0,0.0,228,2,0.0013956734124214933,1433,0,0.0,48,0,0,32,0,0,11,0,0,9,8,0.00535475234270415,1494,0,0,43,0,0,25,3,0.0026246719160104987,1143,0,0.0,19,26,0.003312945973496432,7848,0,0,76,0,0.0,246,0,0.0,74
2020-01-25,11,0.002772177419354839,3968,1,0.003663003663003663,273,3,0.022388059701492536,134,0,0,20,0,0,81,0,0.0,58,0,0.0,198,0,0,29,1,0.0019801980198019802,505,0,0,7,13,0.03987730061349693,326,1,0.0023584905660377358,424,0,0.0,1163,0,0.0,210,0,0.0,99,0,0,19,1,0.005128205128205128,195,0,0.0,108,0,0.0,742,0,0.0,36,0,0,7,0,0,12,0,0,11,5,0.004363001745200698,1146,0,0,29,0,0,18,1,0.0012610340479192938,793,0,0.0,22,11,0.002166633838881229,5077,0,0,53,0,0.0,174,0,0.0,51
2020-01-26,8,0.002052861175263023,3897,0,0.0,224,0,0.0,103,0,0,11,0,0,99,0,0.0,54,0,0.0,208,0,0,17,0,0.0,419,0,0,13,5,0.02336448598130841,214,1,0.0017035775127768314,587,0,0.0,1068,5,0.023923444976076555,209,0,0.0,70,0,0,23,0,0.0,220,0,0.0,183,0,0.0,725,0,0.0,30,0,0,7,0,0,16,0,0,3,3,0.002540220152413209,1181,0,0,27,0,0,16,2,0.002824858757062147,708,0,0.0,34,17,0.003076366268548679,5526,0,0,65,0,0.0,247,0,0.0,36
2020-01-27,13,0.0017569941884038383,7399,0,0.0,282,2,0.010582010582010581,189,0,0,17,0,0,121,2,0.01652892561983471,121,0,0.0,345,0,0,32,0,0.0,624,0,0,29,2,0.005333333333333333,375,2,0.002554278416347382,783,0,0.0,1818,1,0.0031645569620253164,316,0,0.0,173,0,0,60,1,0.002857142857142857,350,2,0.006920415224913495,289,2,0.0016488046166529267,1213,0,0.0,50,0,0,11,0,0,27,0,0,8,2,0.0013540961408259986,1477,0,0,39,0,0,25,4,0.0033305578684429643,1201,0,0.0,7,33,0.0038686987104337633,8530,0,0,83,0,0.0,285,0,0.0,81
2020-01-28,36,0.0048250904704463205,7461,2,0.006097560975609756,328,2,0.01015228426395939,197,0,0,23,0,0,128,5,0.03289473684210526,152,5,0.017421602787456445,287,0,0,25,9,0.012162162162162163,740,0,0,36,2,0.0045871559633027525,436,6,0.0066815144766146995,898,0,0.0,1946,0,0.0,323,0,0.0,207,0,0,54,4,0.00997506234413965,401,2,0.006968641114982578,287,9,0.007047768206734534,1277,0,0.0,58,0,0,29,0,0,25,0,0,15,9,0.005681818181818182,1584,0,0,42,0,0,22,7,0.00587248322147651,1192,0,0.0,17,42,0.004645503815949563,9041,0,0,81,2,0.008,250,0,0.0,99
2020-01-29,31,0.003967238290248272,7814,0,0.0,297,0,0.0,175,0,0,22,0,0,116,0,0.0,116,2,0.006289308176100629,318,0,0,29,2,0.002962962962962963,675,0,0,10,1,0.0022624434389140274,442,2,0.0024691358024691358,810,0,0.0,1992,0,0.0,324,1,0.005263157894736842,190,0,0,68,3,0.007874015748031496,381,1,0.003875968992248062,258,2,0.001392757660167131,1436,0,0.0,45,0,0,33,0,0,16,0,0,16,5,0.003289473684210526,1520,0,0,52,0,0,40,7,0.006145741878841089,1139,0,0.0,29,32,0.0036384309266628764,8795,0,0,80,2,0.006896551724137931,290,0,0.0,88
2020-01-30,27,0.004214798626287855,6406,0,0.0,331,1,0.005649717514124294,177,0,0,14,0,0,142,1,0.006578947368421052,152,0,0.0,352,0,0,36,7,0.010294117647058823,680,0,0,22,1,0.002127659574468085,470,10,0.01240694789081886,806,0,0.0,1799,4,0.01238390092879257,323,4,0.020202020202020204,198,0,0,82,4,0.009925558312655087,403,5,0.02066115702479339,242,7,0.008454106280193236,828,0,0.0,51,0,0,48,0,0,21,0,0,10,11,0.010617760617760617,1036,0,0,30,0,0,33,10,0.00922509225092251,1084,0,0.0,25,56,0.007337526205450734,7632,0,0,85,1,0.004739336492890996,211,2,0.023809523809523808,84
2020-01-31,28,0.004802744425385935,5830,2,0.007575757575757576,264,2,0.011111111111111112,180,0,0,12,0,0,120,1,0.00819672131147541,122,4,0.011396011396011397,351,0,0,35,4,0.006578947368421052,608,0,0,19,1,0.0026666666666666666,375,6,0.011834319526627219,507,0,0.0,1567,2,0.005970149253731343,335,0,0.0,188,0,0,76,5,0.015625,320,2,0.009433962264150943,212,1,0.0013297872340425532,752,0,0.0,44,0,0,35,0,0,28,0,0,10,2,0.00196078431372549,1020,0,0,39,0,0,24,8,0.007123775601068566,1123,0,0.0,36,35,0.005354957160342717,6536,0,0,78,2,0.00975609756097561,205,1,0.013333333333333334,75
2020-02-01,14,0.0035741639009446006,3917,1,0.004405286343612335,227,0,0.0,105,0,0,7,0,0,62,1,0.011627906976744186,86,2,0.0091324200913242,219,0,0,25,1,0.00205761316872428,486,0,0,3,2,0.007407407407407408,270,1,0.002398081534772182,417,0,0.0,1078,1,0.004366812227074236,229,1,0.008620689655172414,116,0,0,18,0,0.0,212,0,0.0,176,8,0.017738359201773836,451,0,0.0,27,0,0,6,0,0,12,0,0,11,2,0.0024449877750611247,818,0,0,28,0,0,26,3,0.004087193460490463,734,0,0.0,24,19,0.004010977411864049,4737,0,0,60,0,0.0,148,0,0.0,47
2020-02-02,12,0.003251151449471688,3691,1,0.005235602094240838,191,1,0.009009009009009009,111,0,0,7,0,0,80,0,0.0,52,0,0.0,197,0,0,11,1,0.0027624309392265192,362,0,0,6,1,0.0056179775280898875,178,0,0.0,395,0,0.0,846,1,0.0045045045045045045,222,0,0.0,94,0,0,28,1,0.005235602094240838,191,1,0.006097560975609756,164,1,0.002028397565922921,493,0,0.0,33,0,0,12,0,0,9,0,0,7,2,0.0026109660574412533,766,0,0,22,0,0,21,1,0.001430615164520744,699,0,0.0,16,21,0.004783599088838269,4390,0,0,65,0,0.0,140,0,0.0,37
2020-02-03,23,0.0038623005877413937,5955,1,0.0032258064516129032,310,0,0.0,147,0,0,16,0,0,93,1,0.006172839506172839,162,4,0.01078167115902965,371,0,0,23,0,0.0,594,0,0,13,0,0.0,372,5,0.008561643835616438,584,0,0.0,1430,4,0.0113314447592068,353,0,0.0,176,0,0,49,1,0.003278688524590164,305,2,0.010582010582010581,189,3,0.004120879120879121,728,0,0.0,46,0,0,28,0,0,24,0,0,11,0,0.0,1048,0,0,43,0,0,34,12,0.01015228426395939,1182,0,0.0,35,18,0.0037672666387609877,4778,0,0,85,1,0.004901960784313725,204,0,0.0,53
2020-02-04,20,0.003429355281207133,5832,1,0.003048780487804878,328,1,0.006211180124223602,161,0,0,11,0,0,122,0,0.0,104,2,0.00546448087431694,366,0,0,38,1,0.001597444089456869,626,0,0,17,5,0.012135922330097087,412,2,0.0030864197530864196,648,0,0.0,1435,2,0.006097560975609756,328,0,0.0,174,0,0,52,2,0.005494505494505495,364,3,0.02040816326530612,147,3,0.0038461538461538464,780,0,0.0,41,0,0,29,0,0,25,0,0,14,2,0.0016207455429497568,1234,0,0,46,0,0,30,5,0.004111842105263158,1216,0,0.0,19,36,0.005287119988250845,6809,0,0,70,0,0.0,216,1,0.016129032258064516,62
2020-02-05,12,0.002011397921555481,5966,0,0.0,329,3,0.018518518518518517,162,0,0,14,0,0,126,4,0.03418803418803419,117,2,0.005917159763313609,338,0,0,21,1,0.0016778523489932886,596,0,0,26,3,0.007462686567164179,402,3,0.004918032786885246,610,0,0.0,1482,3,0.008902077151335312,337,1,0.005319148936170213,188,0,0,64,1,0.002506265664160401,399,0,0.0,148,1,0.0008410428931875525,1189,0,0.0,54,0,0,30,0,0,24,0,0,9,9,0.007252215954875101,1241,0,0,46,0,0,39,11,0.009954751131221719,1105,0,0.0,28,18,0.002689376961004034,6693,0,0,74,1,0.0038910505836575876,257,0,0.0,86
