date,count_Argentina,ratio_Argentina,total_count_Argentina,count_Bolivia,ratio_Bolivia,total_count_Bolivia,count_Guatemala,ratio_Guatemala,total_count_Guatemala,count_Dominica,ratio_Dominica,total_count_Dominica,count_Jamaica,ratio_Jamaica,total_count_Jamaica,count_Nicaragua,ratio_Nicaragua,total_count_Nicaragua,count_Uruguay,ratio_Uruguay,total_count_Uruguay,count_Saint Lucia,ratio_Saint Lucia,total_count_Saint Lucia,count_Peru,ratio_Peru,total_count_Peru,count_Saint Vincent and the Grenadines,ratio_Saint Vincent and the Grenadines,total_count_Saint Vincent and the Grenadines,count_Cuba,ratio_Cuba,total_count_Cuba,count_Dominican Republic,ratio_Dominican Republic,total_count_Dominican Republic,count_Brazil,ratio_Brazil,total_count_Brazil,count_Panama,ratio_Panama,total_count_Panama,count_Costa Rica,ratio_Costa Rica,total_count_Costa Rica,count_Bahamas,ratio_Bahamas,total_count_Bahamas,count_Ecuador,ratio_Ecuador,total_count_Ecuador,count_El Salvador,ratio_El Salvador,total_count_El Salvador,count_Chile,ratio_Chile,total_count_Chile,count_Haiti,ratio_Haiti,total_count_Haiti,count_Belize,ratio_Belize,total_count_Belize,count_Grenada,ratio_Grenada,total_count_Grenada,count_Antigua and Barbuda,ratio_Antigua and Barbuda,total_count_Antigua and Barbuda,count_Colombia,ratio_Colombia,total_count_Colombia,count_Barbados,ratio_Barbados,total_count_Barbados,count_Suriname,ratio_Suriname,total_count_Suriname,count_Venezuela,ratio_Venezuela,total_count_Venezuela,count_Trinidad and Tobago,ratio_Trinidad and Tobago,total_count_Trinidad and Tobago,count_Mexico,ratio_Mexico,total_count_Mexico,count_Guyana,ratio_Guyana,total_count_Guyana,count_Honduras,ratio_Honduras,total_count_Honduras,count_Paraguay,ratio_Paraguay,total_count_Paraguay
2020-01-11,0,0.0,3708,0,0.0,250,0,0.0,99,0,0,14,0,0.0,85,0,0.0,73,0,0.0,216,0,0,20,0,0.0,475,0,0,11,0,0.0,325,0,0.0,502,0,0.0,939,0,0.0,225,0,0.0,98,0,0,23,0,0.0,181,0,0.0,158,0,0.0,544,0,0,42,0,0,14,0,0,7,0,0,12,0,0.0,1006,0,0,27,0,0,24,1,0.0013089005235602095,764,0,0,14,0,0.0,4524,0,0,76,0,0.0,143,0,0.0,44
2020-01-12,0,0.0,3765,0,0.0,211,0,0.0,98,0,0,15,0,0.0,100,0,0.0,74,0,0.0,181,0,0,7,0,0.0,395,0,0,21,0,0.0,240,0,0.0,357,0,0.0,832,0,0.0,207,0,0.0,77,0,0,42,0,0.0,187,0,0.0,157,0,0.0,633,0,0,41,0,0,16,0,0,12,0,0,6,0,0.0,975,0,0,30,0,0,27,0,0.0,622,0,0,26,1,0.00021853146853146853,4576,0,0,62,0,0.0,162,0,0.0,36
2020-01-13,0,0.0,7331,0,0.0,325,0,0.0,196,0,0,23,0,0.0,115,0,0.0,114,0,0.0,337,0,0,21,0,0.0,571,0,0,18,0,0.0,449,0,0.0,797,0,0.0,1697,0,0.0,313,0,0.0,138,0,0,61,0,0.0,371,0,0.0,261,0,0.0,1386,0,0,47,0,0,30,0,0,19,0,0,16,0,0.0,1559,0,0,42,0,0,34,0,0.0,1060,0,0,26,0,0.0,7427,0,0,64,0,0.0,203,0,0.0,73
2020-01-14,0,0.0,7642,0,0.0,319,0,0.0,214,0,0,20,0,0.0,109,0,0.0,130,0,0.0,315,0,0,46,0,0.0,703,0,0,31,0,0.0,451,0,0.0,856,0,0.0,1802,0,0.0,345,0,0.0,174,0,0,59,0,0.0,377,0,0.0,225,0,0.0,1365,0,0,48,0,0,30,0,0,13,0,0,9,0,0.0,1596,0,0,43,0,0,28,1,0.000949667616334283,1053,0,0,40,0,0.0,8468,0,0,91,0,0.0,233,0,0.0,90
2020-01-15,0,0.0,7358,0,0.0,316,0,0.0,189,0,0,20,0,0.0,136,0,0.0,113,0,0.0,356,0,0,21,0,0.0,686,0,0,18,0,0.0,452,0,0.0,893,0,0.0,1956,0,0.0,334,0,0.0,206,0,0,42,0,0.0,415,0,0.0,276,0,0.0,1426,0,0,41,0,0,31,0,0,16,0,0,13,5,0.002999400119976005,1667,0,0,25,0,0,24,0,0.0,1130,0,0,31,2,0.00024180872929512756,8271,0,0,89,0,0.0,234,0,0.0,73
2020-01-16,0,0.0,7511,0,0.0,320,0,0.0,206,0,0,24,0,0.0,116,0,0.0,122,0,0.0,359,0,0,22,0,0.0,649,0,0,24,0,0.0,463,0,0.0,774,0,0.0,1876,0,0.0,341,0,0.0,183,0,0,61,0,0.0,420,0,0.0,259,0,0.0,1354,0,0,59,0,0,39,0,0,19,0,0,10,0,0.0,1725,0,0,59,0,0,25,0,0.0,1006,0,0,30,0,0.0,8006,0,0,81,0,0.0,198,0,0.0,80
2020-01-17,0,0.0,6844,0,0.0,349,0,0.0,214,0,0,21,0,0.0,120,0,0.0,143,0,0.0,321,0,0,30,0,0.0,567,0,0,30,0,0.0,412,0,0.0,669,0,0.0,1829,0,0.0,307,0,0.0,174,0,0,52,0,0.0,363,0,0.0,206,0,0.0,1342,0,0,45,0,0,25,0,0,14,0,0,7,0,0.0,1426,0,0,34,0,0,18,0,0.0,937,0,0,31,0,0.0,7200,0,0,68,0,0.0,213,0,0.0,84
2020-01-18,0,0.0,3857,0,0.0,261,0,0.0,134,0,0,6,0,0.0,86,0,0.0,73,0,0.0,176,0,0,25,0,0.0,477,0,0,9,0,0.0,323,0,0.0,332,0,0.0,1069,0,0.0,224,0,0.0,125,0,0,16,0,0.0,202,0,0.0,157,0,0.0,729,0,0,34,0,0,9,0,0,6,0,0,6,0,0.0,1006,0,0,35,0,0,26,0,0.0,648,0,0,20,0,0.0,4483,0,0,73,0,0.0,164,0,0.0,49
2020-01-19,0,0.0,3951,0,0.0,212,0,0.0,105,0,0,19,0,0.0,91,0,0.0,64,0,0.0,218,0,0,7,0,0.0,348,0,0,16,0,0.0,174,0,0.0,326,0,0.0,880,0,0.0,250,0,0.0,103,0,0,56,0,0.0,188,0,0.0,135,0,0.0,788,0,0,29,0,0,5,0,0,5,0,0,7,0,0.0,1027,0,0,35,0,0,17,0,0.0,687,0,0,39,0,0.0,5094,0,0,81,0,0.0,156,0,0.0,42
2020-01-20,0,0.0,7168,0,0.0,302,0,0.0,204,0,0,15,0,0.0,133,0,0.0,140,0,0.0,342,0,0,26,0,0.0,646,0,0,18,0,0.0,383,0,0.0,606,0,0.0,1732,0,0.0,340,0,0.0,153,0,0,56,0,0.0,382,0,0.0,244,0,0.0,1376,0,0,47,0,0,27,0,0,26,0,0,12,0,0.0,1503,0,0,42,0,0,29,0,0.0,1011,0,0,25,2,0.0002544853034737244,7859,0,0,84,0,0.0,206,0,0.0,86
